Brand,Name,Total Loads,Total Plays,Unique Loads,Unique Plays,Average Percent Viewed,Duration,Play Rate
New Branding,Vid-QAX-00008,7653,7096,6230,5912,0.65545,123.76,0.94896
New Branding,Vid-QAX-00009,7600,7010,6203,5859,0.63023,77.04,0.94454
New Branding,Vid-QAX-00010,6895,6270,5990,5585,0.59542,56,0.93239
New Branding,Vid-QAX-00011,8310,7778,6253,6019,0.6126,352,0.96258
New Branding,Vid-QAX-00012,9209,8660,6247,5969,0.57375,412,0.9555
New Branding,Vid-QAX-00013,7501,6569,5909,5394,0.50859,143,0.91284
New Branding,Vid-QAX-00014,7554,6776,6062,5663,0.53105,362,0.93418
New Branding,Vid-QAX-00015,7852,7123,6253,5858,0.38064,392,0.93683
New Branding,Vid-QAX-00016,2483,2094,1631,1530,0.46813,66,0.93807
New Branding,Vid-QAX-00017,1321,1066,1029,940,0.37071,44,0.91351
New Branding,Vid-QAX-00018,9266,8713,7126,6973,0.67221,80,0.97853
New Branding,Vid-QAX-00019,9785,9348,7386,7306,0.67658,206,0.98917
New Branding,Vid-QAX-00020,8882,8364,6861,6734,0.69734,150,0.98149
New Branding,Vid-QAX-00021,9724,9371,6865,6873,0.7057,119,1
New Branding,Vid-QAX-00022,8328,8038,6137,6164,0.73027,242,1
New Branding,Vid-QAX-00023,7400,7076,5806,5760,0.76283,131,0.99208
New Branding,Vid-QAX-00024,7555,7305,5892,5863,0.74051,124,0.99508
New Branding,Vid-QAX-00025,10137,9979,5774,5905,0.60312,360,1
New Branding,Vid-QAX-00026,10474,10366,6220,6436,0.56566,295,1
New Branding,Vid-QAX-00027,9135,9005,5619,5760,0.60984,399,1
New Branding,Vid-QAX-00028,9272,9027,5829,5884,0.66762,308,1
New Branding,Vid-QAX-00029,7837,7826,5288,5454,0.58711,316,1
New Branding,Vid-QAX-00030,6845,6481,5022,4909,0.64193,133,0.9775
New Branding,Vid-QAX-00031,7023,6705,5028,4943,0.64239,219,0.98309
New Branding,Vid-QAX-00032,7613,7467,5083,5145,0.63205,399,1
New Branding,Vid-QAX-00033,7396,7130,5238,5204,0.72932,101,0.99351
New Branding,Vid-QAX-00034,7796,7606,5114,5135,0.66076,357,1
New Branding,Vid-QAX-00035,7340,7139,5102,5124,0.69097,116,1
New Branding,Vid-QAX-00036,7133,6864,5003,4931,0.70134,206,0.98561
New Branding,Vid-QAX-00037,6814,6549,4870,4781,0.70206,182,0.98172
New Branding,Vid-QAX-00038,7361,7181,4950,4957,0.70613,334,1
New Branding,Vid-QAX-00039,6728,6504,4915,4889,0.71113,61,0.99471
New Branding,Vid-QAX-00040,7775,7534,4928,4857,0.62102,258,0.98559
New Branding,Vid-QAX-00041,7288,7043,4717,4634,0.66294,160,0.9824
New Branding,Vid-QAX-00042,7977,7805,5040,5094,0.6197,123,1
New Branding,Vid-QAX-00043,9080,8821,5240,5230,0.63648,323,0.99809
New Branding,Vid-QAX-00044,8103,7789,4758,4690,0.65707,214,0.98571
New Branding,Vid-QAX-00045,8490,8297,4708,4695,0.63056,227,0.99724
New Branding,Vid-QAX-00046,7723,7397,4631,4537,0.66944,102,0.9797
New Branding,Vid-QAX-00047,6660,6326,4504,4356,0.68092,102,0.96714
New Branding,Vid-QAX-00048,6781,6461,4438,4307,0.60659,178,0.97048
New Branding,Vid-QAX-00049,7104,6798,4483,4346,0.66836,88,0.96944
New Branding,Vid-QAX-00050,7190,6885,4529,4408,0.66545,112,0.97328
New Branding,Vid-QAX-00051,7098,6801,4430,4287,0.66205,123,0.96772
New Branding,Vid-QAX-00052,6186,5935,4458,4390,0.67011,75,0.98475
New Branding,Vid-QAX-00053,6103,5808,4406,4306,0.69363,184,0.9773
New Branding,Vid-QAX-00054,5415,5053,4278,4098,0.75546,89,0.95792
New Branding,Vid-QAX-00055,5343,5069,4268,4133,0.6938,243,0.96837
New Branding,Vid-QAX-00056,6104,5975,4556,4571,0.62214,150,1
New Branding,Vid-QAX-00057,5459,5155,4319,4191,0.70985,222,0.97036
New Branding,Vid-QAX-00058,5507,5219,4313,4164,0.71625,138,0.96545
New Branding,Vid-QAX-00059,5424,5058,4286,4095,0.76916,113,0.95544
New Branding,Vid-QAX-00060,5561,5224,4288,4126,0.74658,192,0.96222
New Branding,Vid-QAX-00061,5772,5484,4512,4377,0.73988,103,0.97008
New Branding,Vid-QAX-00062,5458,5195,4259,4135,0.72963,184,0.97089
New Branding,Vid-QAX-00063,5398,5112,4247,4123,0.686,239,0.9708
New Branding,Vid-QAX-00064,5150,4811,4182,3999,0.78456,53,0.95624
New Branding,Vid-QAX-00065,5777,5630,4245,4229,0.58936,450,0.99623
New Branding,Vid-QAX-00066,5120,4799,4073,3926,0.61006,208,0.96391
New Branding,Vid-QAX-00067,4850,4530,4196,4000,0.71844,86,0.95329
New Branding,Vid-QAX-00068,4857,4586,4016,3876,0.66899,130,0.96514
New Branding,Vid-QAX-00069,4420,4090,3883,3668,0.73245,53,0.94463
New Branding,Vid-QAX-00070,4615,4286,4039,3822,0.70394,84,0.94627
New Branding,Vid-QAX-00071,4352,3941,3870,3566,0.71916,48,0.92145
New Branding,Vid-QAX-00072,4370,3974,3892,3602,0.7591,39,0.92549
New Branding,Vid-QAX-00073,4374,4010,3903,3663,0.65755,203,0.93851
New Branding,Vid-QAX-00074,4558,4268,3969,3802,0.65279,79,0.95792
New Branding,Vid-QAX-00075,4500,4174,3950,3730,0.63777,166,0.9443
New Branding,Vid-QAX-00076,4419,4109,3931,3720,0.63328,154,0.94632
New Branding,Vid-QAX-00077,5044,4616,4124,3921,0.56473,215,0.95078
New Branding,Vid-QAX-00078,7925,7853,4861,4929,0.59216,534,1
New Branding,Vid-QAX-00079,7183,6912,4742,4699,0.65149,302,0.99093
New Branding,Vid-QAX-00080,9663,9398,5821,5914,0.59647,405,1
New Branding,Vid-QAX-00081,8072,7942,6034,6136,0.6823,281,1
New Branding,Vid-QAX-00082,20940,18933,15570,14760,0.75516,85.72,0.94798
New Branding,Vid-QAX-00083,27621,24869,20874,20055,0.76164,23,0.96076
New Branding,Vid-QAX-00084,25544,23189,19254,18535,0.80218,42,0.96266
New Branding,Vid-QAX-00085,26430,23442,19165,18387,0.81326,31,0.95941
New Branding,Vid-QAX-00086,26205,23952,19174,18436,0.77459,135,0.96151
New Branding,Vid-QAX-00087,24106,21954,18554,17838,0.83904,22,0.96141
New Branding,Vid-QAX-00088,23379,21197,18099,17333,0.83122,30,0.95768
New Branding,Vid-QAX-00089,25842,23775,19548,18914,0.77946,57,0.96757
New Branding,Vid-QAX-00090,25231,23174,19156,18524,0.77849,61,0.96701
New Branding,Vid-QAX-00091,24291,22239,18296,17610,0.82581,35,0.96251
New Branding,Vid-QAX-00092,23294,21039,17950,17157,0.81647,42,0.95582
New Branding,Vid-QAX-00093,24091,22075,17971,17280,0.78,95,0.96155
New Branding,Vid-QAX-00094,24960,22217,17735,16993,0.77585,28,0.95816
New Branding,Vid-QAX-00095,24566,22354,17752,17108,0.74456,139,0.96372
New Branding,Vid-QAX-00096,21172,18356,16734,15965,0.76082,38,0.95405
New Branding,Vid-QAX-00097,22183,19901,16723,15936,0.72448,28,0.95294
New Branding,Vid-QAX-00098,23175,20714,16498,15781,0.80961,43,0.95654
New Branding,Vid-QAX-00099,21017,19067,16209,15505,0.79532,48,0.95657
New Branding,Vid-QAX-00100,21271,19296,16120,15325,0.76959,77,0.95068
New Branding,Vid-QAX-00101,21983,19821,16072,15289,0.71289,79,0.95128
New Branding,Vid-QAX-00102,22365,20182,15882,15064,0.75107,52,0.9485
New Branding,Vid-QAX-00103,22990,21070,15917,15190,0.74644,75,0.95433
New Branding,Vid-QAX-00104,20109,18129,15452,14619,0.76864,48,0.94609
New Branding,Vid-QAX-00105,20617,18178,15450,14674,0.79006,32,0.94977
New Branding,Vid-QAX-00106,21239,19026,15385,14500,0.7771,48,0.94248
New Branding,Vid-QAX-00107,20315,18341,15163,14377,0.74948,113,0.94816
New Branding,Vid-QAX-00108,19965,17957,15150,14375,0.75693,103,0.94884
New Branding,Vid-QAX-00109,21126,19103,15142,14340,0.79098,35,0.94703
New Branding,Vid-QAX-00110,20894,18871,14971,14199,0.77428,66,0.94843
New Branding,Vid-QAX-00111,21677,19245,14701,13938,0.77738,24,0.9481
New Branding,Vid-QAX-00112,19550,17533,14672,13893,0.76654,41,0.94691
New Branding,Vid-QAX-00113,17625,15122,14428,13495,0.71778,42,0.93533
New Branding,Vid-QAX-00114,13224,12261,10537,10122,0.60988,102,0.96061
New Branding,Vid-QAX-00115,11344,10026,9742,9086,0.43269,44,0.93266
New Branding,Vid-QAX-00116,17038,16018,11797,11530,0.68485,89,0.97737
New Branding,Vid-QAX-00117,12316,11611,9722,9444,0.73396,70,0.97141
New Branding,Vid-QAX-00118,14937,13918,11024,10653,0.61921,227,0.96635
New Branding,Vid-QAX-00119,15363,14499,10982,10694,0.6242,104,0.97378
New Branding,Vid-QAX-00120,13880,13136,10502,10243,0.69319,101,0.97534
New Branding,Vid-QAX-00121,11978,10814,9972,9454,0.71685,41,0.94805
New Branding,Vid-QAX-00122,9519,8952,7436,7209,0.69138,120,0.96947
New Branding,Vid-QAX-00123,11782,10942,9272,8867,0.66235,215,0.95632
New Branding,Vid-QAX-00124,11414,10769,9120,8805,0.69976,109,0.96546
New Branding,Vid-QAX-00125,11102,10300,9030,8624,0.67381,175,0.95504
New Branding,Vid-QAX-00126,13853,13112,10026,9787,0.58269,314,0.97616
New Branding,Vid-QAX-00127,12365,11396,9064,8767,0.5919,161,0.96723
New Branding,Vid-QAX-00128,12203,11523,9076,8816,0.62226,195,0.97135
New Branding,Vid-QAX-00129,10940,10322,8840,8582,0.60925,52,0.97081
New Branding,Vid-QAX-00130,12529,11830,9020,8753,0.63353,121,0.9704
New Branding,Vid-QAX-00131,12470,11708,9334,9007,0.61771,183,0.96497
New Branding,Vid-QAX-00132,12064,11245,8811,8433,0.6422,90,0.9571
New Branding,Vid-QAX-00133,12078,11389,8825,8572,0.6124,191,0.97133
New Branding,Vid-QAX-00134,10781,9871,8677,8150,0.67053,93,0.93926
New Branding,Vid-QAX-00135,12162,11388,8805,8468,0.53829,321,0.96173
New Branding,Vid-QAX-00136,11336,10373,8575,8173,0.64546,111,0.95312
New Branding,Vid-QAX-00137,10563,9884,8522,8176,0.59146,47,0.9594
New Branding,Vid-QAX-00138,10456,9766,8412,8017,0.66266,122,0.95304
New Branding,Vid-QAX-00139,10091,9315,8281,7837,0.65286,112,0.94638
New Branding,Vid-QAX-00140,10952,10287,8449,8110,0.63085,146,0.95988
New Branding,Vid-QAX-00141,7041,6332,5841,5424,0.67967,116,0.92861
New Branding,Vid-QAX-00142,11309,10376,8462,8085,0.59221,211,0.95545
New Branding,Vid-QAX-00143,11203,10382,8404,7993,0.61446,70,0.95109
New Branding,Vid-QAX-00144,10806,10020,8788,8335,0.64823,124,0.94845
New Branding,Vid-QAX-00145,10877,10158,8343,7971,0.61321,167,0.95541
New Branding,Vid-QAX-00146,11745,10831,8358,7991,0.56196,121,0.95609
New Branding,Vid-QAX-00147,11238,10495,8326,8027,0.57825,153,0.96409
New Branding,Vid-QAX-00148,11242,10356,8333,7836,0.58608,171,0.94036
New Branding,Vid-QAX-00149,11485,10694,8387,7949,0.66957,99,0.94778
New Branding,Vid-QAX-00150,9925,9359,8148,7836,0.56732,50,0.96171
New Branding,Vid-QAX-00151,9136,8386,7998,7507,0.63082,109,0.93861
New Branding,Vid-QAX-00152,9479,8585,8070,7435,0.66134,103,0.92131
New Branding,Vid-QAX-00153,9546,8658,8008,7394,0.63271,141,0.92333
New Branding,Vid-QAX-00154,10056,9195,8098,7550,0.62191,106,0.93233
New Branding,Vid-QAX-00155,7714,6998,5875,5475,0.6166,200,0.93191
New Branding,Vid-QAX-00156,11652,10790,8774,8332,0.61074,138,0.94962
New Branding,Vid-QAX-00157,9482,8548,8045,7402,0.64508,93,0.92007
New Branding,Vid-QAX-00158,9212,8384,8000,7430,0.63832,106,0.92875
New Branding,Vid-QAX-00159,10745,9700,8217,7733,0.60821,80,0.9411
New Branding,Vid-QAX-00160,9849,9011,8130,7586,0.65419,66,0.93309
New Branding,Vid-QAX-00161,12405,11404,8702,8292,0.54033,85,0.95288
New Branding,Vid-QAX-00162,10465,9347,8148,7486,0.59357,105,0.91875
New Branding,Vid-QAX-00163,9475,8581,7952,7436,0.61456,139,0.93511
New Branding,Vid-QAX-00164,9409,8314,7871,7212,0.62288,72,0.91627
New Branding,Vid-QAX-00165,9317,8075,7830,6997,0.63223,75,0.89361
New Branding,Vid-QAX-00166,9011,8022,7816,7071,0.61118,129,0.90468
New Branding,Vid-QAX-00167,8786,7757,7724,7016,0.64573,65,0.90834
New Branding,Vid-QAX-00168,8784,7777,7766,7006,0.5867,135,0.90214
New Branding,Vid-QAX-00169,9355,8434,8223,7561,0.59631,110,0.91949
New Branding,Vid-QAX-00170,8578,7703,7709,7052,0.58551,146,0.91477
New Branding,Vid-QAX-00171,8514,7650,7665,6981,0.6038,75,0.91076
New Branding,Vid-QAX-00172,8539,7445,7705,6809,0.6194,79,0.88371
New Branding,Vid-QAX-00173,8663,7653,7693,6887,0.60554,108,0.89523
New Branding,Vid-QAX-00174,8704,7656,7776,6940,0.60121,124,0.89249
New Branding,Vid-QAX-00175,8755,7857,7747,7065,0.55168,148,0.91197
New Branding,Vid-QAX-00176,658,403,422,367,0.67871,44,0.86967
New Branding,Vid-QAX-00177,8791,7894,7704,7026,0.56829,174,0.91199
New Branding,Vid-QAX-00178,580,451,386,367,0.69402,102,0.95078
New Branding,Vid-QAX-00179,13175,12147,10738,10172,0.60752,127,0.94729
New Branding,Vid-QAX-00180,10865,10246,8677,8426,0.61986,76,0.97107
New Branding,Vid-QAX-00181,10828,10019,8297,7809,0.59928,165,0.94118
New Branding,Vid-QAX-00182,10518,9401,8197,7626,0.58089,197,0.93034
New Branding,Vid-QAX-00183,17629,16443,12404,11958,0.43693,108,0.96404
New Branding,Vid-QAX-00184,12446,11612,9522,9134,0.54008,122,0.95925
New Branding,Vid-QAX-00185,10498,9709,8394,8052,0.57457,151,0.95926
New Branding,Vid-QAX-00186,48408,44011,30150,28654,0.32224,74,0.95038
New Branding,Vid-QAX-00187,9895,9080,7610,7175,0.52765,97,0.94284
New Branding,Vid-QAX-00188,8508,7806,6741,6377,0.56244,123,0.946
New Branding,Vid-QAX-00189,7583,6986,6200,5876,0.55234,169,0.94774
New Branding,Vid-QAX-00190,7531,6896,6004,5630,0.52009,93,0.93771
New Branding,Vid-QAX-00191,6552,6036,5534,5197,0.56779,116,0.9391
New Branding,Vid-QAX-00192,6099,5457,5177,4750,0.59682,96,0.91752
New Branding,Vid-QAX-00193,6000,5329,5054,4590,0.54973,91,0.90819
New Branding,Vid-QAX-00194,5400,4883,4663,4299,0.55277,164,0.92194
New Branding,Vid-QAX-00195,5072,4552,4403,4065,0.53669,194,0.92323
New Branding,Vid-QAX-00196,5683,4999,4665,4200,0.54172,81,0.90032
New Branding,Vid-QAX-00197,5073,4482,4311,3876,0.54943,216,0.8991
New Branding,Vid-QAX-00198,4650,4053,3995,3587,0.53827,146,0.89787
New Branding,Vid-QAX-00199,4807,4237,4082,3659,0.52793,78,0.89637
New Branding,Vid-QAX-00200,4336,3705,3779,3275,0.54224,142,0.86663
New Branding,Vid-QAX-00201,4033,3464,3550,3126,0.53437,148,0.88056
New Branding,Vid-QAX-00202,4113,3453,3519,2994,0.49287,79,0.85081
New Branding,Vid-QAX-00203,3754,3236,3322,2910,0.47548,164,0.87598
New Branding,Vid-QAX-00204,3561,3030,3185,2783,0.45047,173,0.87378
New Branding,Vid-QAX-00205,4270,3742,3692,3289,0.47997,96,0.89085
New Branding,Vid-QAX-00206,3971,3363,3503,3006,0.49618,174,0.85812
New Branding,Vid-QAX-00207,3757,3194,3299,2909,0.4557,148,0.88178
New Branding,Vid-QAX-00208,4155,3598,3604,3185,0.44225,132,0.88374
New Branding,Vid-QAX-00209,3880,3227,3429,2900,0.50076,91,0.84573
New Branding,Vid-QAX-00210,3704,3195,3291,2912,0.47062,77,0.88484
New Branding,Vid-QAX-00211,4130,3466,3593,3078,0.49478,69,0.85667
New Branding,Vid-QAX-00212,3822,3299,3390,2970,0.49517,81,0.87611
New Branding,Vid-QAX-00213,3611,3131,3240,2882,0.46853,105,0.88951
New Branding,Vid-QAX-00214,3991,3339,3514,2986,0.4839,92,0.84974
New Branding,Vid-QAX-00215,3819,3260,3392,2941,0.4798,149,0.86704
New Branding,Vid-QAX-00216,3526,2998,3185,2778,0.49073,65,0.87221
New Branding,Vid-QAX-00217,3949,3297,3454,2921,0.46127,106,0.84569
New Branding,Vid-QAX-00218,3744,3208,3301,2856,0.45713,152,0.86519
New Branding,Vid-QAX-00219,3592,3011,3165,2727,0.44277,128,0.86161
New Branding,Vid-QAX-00220,2709,2270,2204,1890,0.54016,80,0.85753
New Branding,Vid-QAX-00221,2474,2072,2021,1726,0.51575,172,0.85403
New Branding,Vid-QAX-00222,8136,7367,6371,5942,0.4923,43,0.93266
New Branding,Vid-QAX-00223,23938,21737,17306,16684,0.79317,91,0.96406
New Branding,Vid-QAX-00224,7096,6626,6020,5746,0.60486,53.32,0.95449
New Branding,Vid-QAX-00225,47,29,22,18,0.49165,302.04001,0.81818
New Branding,Vid-QAX-00226,12080,11228,6845,6716,0.66727,231.467,0.98115
New Branding,Vid-QAX-00227,8538,8002,6135,6023,0.7749,45.867,0.98174
New Branding,Vid-QAX-00228,8179,7710,5983,5893,0.78663,46.034,0.98496
New Branding,Vid-QAX-00229,7918,7385,5851,5757,0.85474,17.7,0.98393
New Branding,Vid-QAX-00230,7580,7102,5723,5620,0.83552,30.434,0.982
New Branding,Vid-QAX-00231,7779,7254,5691,5597,0.68885,142.43401,0.98348
New Branding,Vid-QAX-00232,7654,7009,5653,5563,0.81033,50.7,0.98408
New Branding,Vid-QAX-00233,6430,5963,4861,4775,0.82922,30.634,0.98231
New Branding,Vid-QAX-00234,6118,5716,4763,4673,0.81247,46.867,0.9811
New Branding,Vid-QAX-00235,6090,5696,4743,4652,0.84403,35.8,0.98081
New Branding,Vid-QAX-00236,6168,5622,4710,4623,0.73455,165.334,0.98153
New Branding,Vid-QAX-00237,6601,6073,4647,4592,0.81261,72.634,0.98816
New Branding,Vid-QAX-00238,6336,5935,4716,4641,0.8122,49.734,0.9841
New Branding,Vid-QAX-00239,5297,4946,4262,4184,0.84652,51.934,0.9817
New Branding,Vid-QAX-00240,22534,21023,18267,17695,0.68314,59,0.96869
New Branding,Vid-QAX-00241,20560,19561,16949,16639,0.77575,56,0.98171
New Branding,Vid-QAX-00242,21657,20849,18050,17729,0.74428,95,0.98222
New Branding,Vid-QAX-00243,21223,20192,17565,17212,0.76592,70,0.9799
New Branding,Vid-QAX-00244,19466,18537,16385,16046,0.75734,37,0.97931
New Branding,Vid-QAX-00245,19188,18684,16244,16125,0.74529,195,0.99267
New Branding,Vid-QAX-00246,18218,17538,15973,15675,0.80373,104,0.98134
New Branding,Vid-QAX-00247,18667,17998,15982,15740,0.78256,111,0.98486
New Branding,Vid-QAX-00248,19144,18573,16205,16079,0.73728,34,0.99222
New Branding,Vid-QAX-00249,22394,21759,16945,16837,0.75392,115,0.99363
New Branding,Vid-QAX-00250,21263,20498,16588,16300,0.81115,28,0.98264
New Branding,Vid-QAX-00251,20088,19317,16349,16009,0.78921,41,0.9792
New Branding,Vid-QAX-00252,19856,19197,16284,16016,0.76974,63,0.98354
New Branding,Vid-QAX-00253,19554,18839,16276,15974,0.77054,86,0.98145
New Branding,Vid-QAX-00254,19549,18857,16374,16085,0.81037,35,0.98235
New Branding,Vid-QAX-00255,19963,19310,16391,16119,0.80139,32,0.98341
New Branding,Vid-QAX-00256,21158,20458,16504,16333,0.76718,70,0.98964
New Branding,Vid-QAX-00257,18905,18180,15968,15752,0.7502,96,0.98647
New Branding,Vid-QAX-00258,2944,2694,2175,2103,0.7325,39,0.9669
New Branding,Vid-QAX-00259,25580,20478,20004,17764,0.66383,188,0.88802
New Branding,Vid-QAX-00260,19639,19059,16126,15989,0.72913,29,0.9915
New Branding,Vid-QAX-00261,19517,18963,15998,15873,0.76773,68,0.99219
New Branding,Vid-QAX-00262,19927,19182,16616,16311,0.76371,53,0.98164
New Branding,Vid-QAX-00263,17960,17264,15671,15324,0.79181,69,0.97786
New Branding,Vid-QAX-00264,17510,16848,15561,15218,0.80007,55,0.97796
New Branding,Vid-QAX-00265,18248,17575,15605,15282,0.79855,54,0.9793
New Branding,Vid-QAX-00266,18222,17326,15591,15208,0.77835,73,0.97543
New Branding,Vid-QAX-00267,2591,2302,2068,1980,0.747,36,0.95745
New Branding,Vid-QAX-00268,18300,14257,15273,13027,0.83788,129,0.85294
New Branding,Vid-QAX-00269,18326,17663,15660,15385,0.74386,29,0.98244
New Branding,Vid-QAX-00270,18946,18392,15678,15480,0.77859,51,0.98737
New Branding,Vid-QAX-00271,18086,17366,15557,15193,0.79975,55,0.9766
New Branding,Vid-QAX-00272,18020,17335,15604,15292,0.78624,89,0.98001
New Branding,Vid-QAX-00273,19800,18976,16135,15873,0.7115,27,0.98376
New Branding,Vid-QAX-00274,21506,20636,17301,17051,0.71714,93,0.98555
New Branding,Vid-QAX-00275,19129,18402,16004,15727,0.75526,77,0.98269
New Branding,Vid-QAX-00276,20931,20058,16262,16099,0.67623,127,0.98998
New Branding,Vid-QAX-00277,5643,5225,4553,4437,0.78799,23.8,0.97452
New Branding,Vid-QAX-00278,26800,23963,19705,18838,0.72008,37.819,0.956
New Branding,Vid-QAX-00279,25576,23176,19465,18767,0.79011,22.012,0.96414
New Branding,Vid-QAX-00280,25432,23203,19264,18619,0.82345,18.019,0.96652
New Branding,Vid-QAX-00281,23979,21805,18554,17878,0.80681,35.509,0.96357
New Branding,Vid-QAX-00282,23045,20980,18150,17494,0.81037,42.01,0.96386
New Branding,Vid-QAX-00283,22898,20507,17184,16405,0.77901,95.47,0.95467
New Branding,Vid-QAX-00284,22578,20559,16684,16017,0.83076,29.866,0.96002
New Branding,Vid-QAX-00285,23295,21134,16637,15904,0.81058,98.341,0.95594
New Branding,Vid-QAX-00286,21304,19265,15952,15330,0.81089,48.016,0.96101
New Branding,Vid-QAX-00287,21072,18963,15519,14909,0.7754,42.505,0.96069
New Branding,Vid-QAX-00288,22465,20419,15564,14886,0.856,19.504,0.95644
New Branding,Vid-QAX-00289,20454,18432,15218,14639,0.83899,20.032,0.96195
New Branding,Vid-QAX-00290,20708,18608,15285,14626,0.8178,36.532,0.95689
New Branding,Vid-QAX-00291,12355,10747,8500,8047,0.76978,18.019,0.94671
New Branding,Vid-QAX-00292,11460,9814,8152,7707,0.69195,32.836,0.94541
New Branding,Vid-QAX-00293,10212,8756,7102,6583,0.62307,30.526,0.92692
New Branding,Vid-QAX-00294,9137,7627,6813,6192,0.59,28.018,0.90885
New Branding,Vid-QAX-00295,8628,7224,6686,6098,0.5924,31.021,0.91206
New Branding,Vid-QAX-00296,22702,20649,17779,17108,0.8189,40.624,0.96226
New Branding,Vid-QAX-00297,22895,20221,17455,16789,0.79005,44.023,0.96184
New Branding,Vid-QAX-00298,6546,6117,5082,4920,0.7213,73,0.96812
New Branding,Vid-QAX-00299,6220,5760,4919,4765,0.7692,81,0.96869
New Branding,Vid-QAX-00300,6525,5954,4958,4785,0.72394,102,0.96511
New Branding,Vid-QAX-00301,28002,26384,20075,19730,0.51092,135,0.98281
New Branding,Vid-QAX-00302,22169,20630,19006,18278,0.63304,82,0.9617
New Branding,Vid-QAX-00303,19556,17908,16920,15978,0.41392,43,0.94433
